Engine_Load_Pressure(%),RPM,Vehicle_Speed(km/h),O2_Intake(g/s),Fuel_Amount(mL/s),Gear_Position,AFR,Engine_Efficiency
11.959424593830173,6644,193.90296273133183,14.05737313814382,36.70756295208231,1,0.3829557623735036,794.5841700140767
71.3244787222995,4827,241.1191634752029,28.769849437430704,17.065932297502606,4,1.6858058059819572,3442.832587925397
76.07850486168974,4567,50.94161478192228,12.572024211630607,23.92641849597613,3,0.5254452808429999,3474.5053170333704
56.12771975694962,3978,130.83240779868532,25.35424659326837,46.44297749227828,3,0.5459220622011534,2232.7606919314558
77.0967179954561,2230,71.78448952114388,6.467677566728283,16.598575236792275,4,0.3896525505839518,1719.2568112986712
49.37955963643908,1894,198.21360475845984,20.50135444272584,23.2668466969743,1,0.8811401832226677,935.2488595141563
52.27328293819941,2167,144.39834147028938,29.33320167872936,0.6841207380340553,3,42.87716651574835,1132.762041270781
42.75410183585496,1955,158.64560438757593,3.954899925315167,4.079936000241919,4,0.9693531848851248,835.8426908909645
2.541912674409519,5633,199.4785399039735,1.2412783245885683,12.9295795567392,5,0.09600298471720996,143.18594094948818
10.789142699330444,2970,98.99261816561372,13.573900986345816,1.3926120410537202,5,9.7470730103713,320.4375381701142
3.142918568673425,1158,228.7725171017608,3.686139008489649,31.56876630241255,1,0.11676537677820402,36.39499702523826
63.64104112637804,6808,133.257216811535,22.70314614061071,21.319917840081125,4,1.0648795762734864,4332.682079883817
31.435598107632668,6279,39.488705708837,27.52191125160821,27.407260136401103,5,1.0041832022045731,1973.8412051782552
50.85706911647028,6552,173.97477954220062,13.586608208554006,8.732359294816478,4,1.5558918493799445,3332.155168511132
90.7566473926093,6968,198.3153376095636,8.502637622507788,14.796601471830806,3,0.574634456706854,6323.923190317016
24.929222914887493,1878,79.19041926688166,13.597696251191683,33.191223742636254,1,0.4096774480793585,468.1708063415871
41.038292303562976,3256,214.29481424968824,21.97998671765003,48.26513618151999,5,0.45540089599218714,1336.2067974040103
75.55511385430486,5501,226.5358136914416,1.2625706858307584,2.52083868011046,6,0.5008532259280504,4156.286813125311
22.879816549162246,5115,69.22612184445224,18.09416569505622,44.5192160427633,3,0.40643494870261804,1170.302616489649
7.697990982879299,1754,245.88036817880555,18.785458861733996,28.844060065560424,6,0.6512764904718525,135.0227618397029
28.9751452913768,5858,35.177882012189606,19.492959159982128,28.195978337781185,6,0.6913382552335237,1697.364011168853
16.122128725400444,2191,50.503917100622495,8.018640319445439,25.013926760388017,0,0.3205670215512389,353.23584037352373
92.96976523425732,2187,46.05620980950653,21.70752897796568,3.469704295209169,0,6.256303383442557,2033.2487656732076
80.8120379564417,4129,223.4974275019676,3.650353103621516,4.493842586808033,1,0.8123008807732789,3336.729047221478
63.34037565104234,4476,163.57313808124047,6.778839757537224,30.045600282954304,5,0.22561837567161772,2835.115214140655
87.14605901877177,4396,38.02607080556822,26.44663135297997,17.047928571777916,5,1.551310453367967,3830.940754465207
80.36720768991145,1367,110.08085459208723,22.422971371070425,45.86340332888403,5,0.4889076966523569,1098.6197291210897
18.657005888603585,6240,153.82450626745052,1.3986210663290124,20.329526867973613,4,0.0687975183394371,1164.1971674488639
89.25589984899777,2446,20.866021247345824,8.202911550724206,7.164072935132055,3,1.1450065458562302,2183.1993103064856
53.93422419156507,1602,220.60409210183468,7.217788006801772,35.7359416751018,5,0.2019755872238569,864.0262715488725
80.74401551640625,6310,200.9008838603838,8.853383513072204,14.667671072050492,3,0.603598408089753,5094.947379085234
89.60912999234932,6725,126.30169339415956,8.179233338116706,26.27351536779466,1,0.31131094991695063,6026.213991985493
31.800347497186387,6145,241.7816538147926,2.8132625765425265,34.8916392752585,6,0.08062855613404332,1954.1313537021033
11.005192452767677,5818,104.44024481877491,14.309274981307787,45.01320556010352,5,0.3178905942237517,640.2820969020235
22.793516254194166,4862,246.02757975912445,22.249270768798787,39.6095597400838,1,0.56171465558019,1108.2207602789204
42.71077886262563,4215,166.97999970090677,18.59522001680565,33.818053393636205,5,0.5498607282477154,1800.2593290596703
81.80147659224932,1339,158.66781831348536,20.513278389344315,33.98165911975718,0,0.6036573350758031,1095.3217715702183
86.07305832563435,3332,41.48872382394625,3.3533261775509358,47.296232201604326,2,0.07090049144626571,2867.9543034101366
0.6952130531190703,3110,220.48193957616095,28.59323059512683,14.791204874826802,1,1.9331236977635298,21.621125952003084
51.07473025775657,2410,106.8724219801538,25.31626318144772,0.0556047098093703,5,455.28171959746464,1230.9009992119334
41.7411003148779,5285,40.55835144561984,24.347619236374214,13.597727969909934,2,1.790565122326856,2206.017151641297
22.210781047073024,3874,3.15187999393976,24.866530346211256,10.8945689813372,1,2.2824701102300082,860.4456577636089
11.98653673336828,1302,139.93892090959565,28.04860473585008,33.09172925569991,4,0.8476016369986827,156.064708268455
33.7615171403628,2165,131.84990553066908,16.783365017297236,31.68557998827645,5,0.5296846229048796,730.9368460888546
94.29097039125192,5036,179.83840559228963,6.808178518161151,29.67306913523619,4,0.2294396396170874,4748.493268903447
32.320293202075526,1272,222.56451325445053,18.88672462772369,0.812172160472685,0,23.25455401251084,411.1141295304007
51.87906217433661,6077,19.85164616075738,22.543563316370232,36.438902722532376,5,0.6186674409315499,3152.690608334436
70.30189588951778,3869,182.8741225850906,22.399604407266736,16.176520624274577,6,1.3846984492422503,2719.9803519654433
36.3629602379294,3779,46.85298602439556,16.122021700839525,33.25279945033156,0,0.48483199858370957,1374.1562673913522
97.17820827209609,4472,214.544263289291,2.985302860673764,27.828921425107666,2,0.10727339043427637,4345.809473928137
96.24472949421111,5913,204.76587846541403,11.762275214473709,17.13654627139536,1,0.6863853627099966,5690.950854992703
25.178229582536417,2956,135.1984387463861,27.70223164543736,6.728813355205388,3,4.116955853300813,744.2684664597765
49.72485058923854,5003,177.56069965582788,17.949018382965356,4.720944883024048,0,3.8019962159506764,2487.7342749796044
30.08783098167697,4307,78.5875282959371,16.61162635441569,41.57591665561118,3,0.39954924127029456,1295.8828803808271
28.48404943774676,2455,117.79197473320366,8.796751917083611,45.9198771040779,3,0.19156740567006034,699.2834136966829
3.68869473545328,6247,205.40922442761791,11.68501867758079,32.48940233821498,1,0.3596563025777864,230.43276012376637
60.95643339798968,5744,114.81629929330347,26.965036585441908,5.171705743024169,2,5.213953134874394,3501.3375343805274
50.26790232288615,4882,89.44956633136044,20.327428378278235,20.101360844412035,1,1.0112463292594795,2454.0789914033016
5.147875124998935,6073,123.55311181257495,23.83422377581765,36.44696000525786,5,0.6539426914737642,312.6304563411853
27.864646423661146,6177,207.0623131093046,14.176017268962,38.9910442005034,0,0.3635711019303216,1721.199209589549
90.82658859666536,5191,83.80201184271819,19.27716936422858,5.91093111455443,3,3.261274024237666,4714.808214052899
23.95618906669724,5989,43.44039828393595,8.203124653553019,0.0015359422691207,1,5337.3017440961585,1434.7361632044976
14.48948720912231,5124,178.0035050826952,21.458364078221106,35.60685229403025,1,0.602647021376044,742.4413245954271
48.9452760277563,5016,206.4945531770205,13.400438677396782,17.829808799310282,1,0.7515749650854467,2455.095045552256
98.56504541106008,4635,25.159369630883333,13.83381992962762,12.724066580913012,0,1.0872167914589916,4568.489854802635
24.20552715115004,5466,59.96852818898618,19.83034741272957,0.644873489476272,2,30.750708450003312,1323.0741140818614
67.21355474058785,1783,35.49299744024847,28.152138022598876,27.014970338074985,6,1.0420939437726209,1198.4176810246813
76.16196153287176,6261,86.98535289554165,2.8561840516500068,42.55753677129909,1,0.06711347040326719,4768.500411573101
23.763754399239968,6205,112.58774472635316,24.91755388306322,47.881582313629394,0,0.5203995390012613,1474.54096047284
72.82163486118596,981,187.20658424082663,9.4791102019536,28.287247530664462,3,0.3351018813893434,714.3802379882343
36.77831327192532,5920,162.78689622041853,13.873664180684957,25.72306638699471,5,0.5393471926174451,2177.2761456979792
63.23058305935795,1598,155.2321418696078,1.6354865344752598,4.252819274462055,6,0.3845651659197224,1010.42471728854
63.35297107608947,2877,88.0937366524136,9.730336257195075,27.443640077129988,4,0.35455704401059956,1822.6649778590938
53.57746840747585,5409,210.36188827119,15.576306036273785,18.99895394826973,6,0.8198506748757961,2898.005266160369
9.02897700544083,1796,117.82179184954114,2.6291062430757317,30.35676404417885,6,0.08660693058860314,162.1604270177173
83.5302495589238,5871,244.77623450378863,15.24177615211179,19.43631739382733,0,0.7841904955082614,4904.060951604417
32.07800649717358,5959,158.5355345739342,27.886208236894397,12.014956172518335,4,2.3209577725901664,1911.5284071665737
18.651851039985424,3946,31.56618539112569,4.056403325126351,4.748263761418825,1,0.8542917315997057,736.0020420378248
4.077514155476392,839,169.0443905188585,23.168781114189628,15.745922229444789,1,1.4714145862761567,34.210343764446925
59.08929431882418,2579,81.27600385792475,12.880460547903786,4.832241714387614,6,2.6655243350159648,1523.9129004824756
67.75643618422824,4624,171.58179917152435,20.000037721205803,8.844847541199197,0,2.2612074845652668,3133.0576091587136
1.6587828927856152,6883,17.410287040601435,8.546861341571653,49.366807928977295,4,0.17312971056864934,114.17402651043389
51.2093058299281,4717,43.72035929398984,5.62527561369939,22.20517784533093,1,0.25333169585716775,2415.5429559977083
22.649577519793795,2410,213.9343147264466,5.653415813865567,26.593588325250828,3,0.21258566283482472,545.8548182270305
64.51727904094498,4730,56.79488925587872,3.044266423651195,43.680926436860766,2,0.0696932643669614,3051.667298636698
17.436642900499145,4147,209.26028131073505,6.383754442136048,49.77844502453439,2,0.1282433453022956,723.0975810836994
69.09377381024659,5635,69.81902211360261,20.26236216468008,29.135722467234075,1,0.6954473667855564,3893.434154207395
38.67353463005374,1463,160.7204775146769,26.56902774346173,40.623691052208585,4,0.6540278936074019,565.7938116376862
93.67299887367344,5518,173.53764337745775,24.60964488214369,16.347051216833762,5,1.5054484781544484,5168.876077849301
13.752094414599323,4155,128.16368828626324,20.86889498636004,15.287197872364557,1,1.3651222281202737,571.3995229266019
34.10663510502585,6770,76.32766917418282,4.202524038921977,20.13518604972801,5,0.2087154208472449,2309.01919661025
11.347352124058908,2919,53.16109409277403,9.386435942582546,33.625363133682455,5,0.27914748834437675,331.2292085012795
92.46936182785628,4722,8.297338640606554,9.9843993843516,34.10958446275494,4,0.29271535402427573,4366.403265511373
87.7339353380981,6578,75.98660031018095,8.248751445531015,15.76197173247254,5,0.5233324270722206,5771.138266540092
25.79416277151556,1435,163.29069763282075,15.93516413158197,6.660496206831434,3,2.3924886741545124,370.14623577124826
65.99840460341791,6610,234.57620461212068,16.531060631510506,31.619812823275428,4,0.5228070197978822,4362.494544285924
81.72222002012158,5064,217.801120565763,11.349693279962196,6.416293109438226,1,1.7688860713643175,4138.413221818957
55.52008115994623,1220,191.51619413382565,11.259885603356643,28.924625411466504,6,0.38928370044195004,677.344990151344
52.965057835600646,2665,197.11183581332463,25.02811233927636,34.67110640281545,3,0.7218723085044572,1411.5187913187574
24.18522909004517,5190,166.2462258689988,23.88949260127088,35.03057481972258,0,0.6819611736961757,1255.2133897733443
9.310276780589922,1217,65.07171439150075,9.926079118741624,37.67360553297984,2,0.26347568051527637,113.30606841977935
89.72157579533267,4409,226.79875767645743,27.49986487232452,43.642971078283225,1,0.6301098106471185,3955.8242768162177
90.04180571633304,2944,167.68307797645852,28.631635493072675,24.997949598239423,1,1.145359311778509,2650.830760288845
63.31014572732679,4649,140.11015774510997,10.475533718871183,36.51245947647856,1,0.2869029800284085,2943.288674863423
33.90297910487007,1083,27.747367303370268,11.278323514998592,30.95863676829184,3,0.3643029644718402,367.1692637057429
34.92095746126609,6203,111.76388595160635,15.663390449236806,9.331996989884129,0,1.678460546842798,2166.1469913223355
72.59556788702393,6835,115.08956780048156,28.292503563476533,1.2844822434704084,6,22.026370298950756,4961.907065078086
89.71102599525771,6807,216.14090238066748,26.413263561127035,14.227069283846689,4,1.8565497347065518,6106.629539497192
88.70864242651173,5447,136.66205504694713,3.974470914924104,22.15168531688097,0,0.1794206932180738,4831.959752972094
77.98755458576238,1606,95.1001372426024,12.38919155487107,30.855297221432814,3,0.4015255813105461,1252.480126647344
64.20316461542878,5501,244.20008212766484,17.047764502743384,42.497966525160265,1,0.40114305449197113,3531.816085494737
8.413996499504883,952,27.68014833157892,15.59084170399466,9.812285835308282,2,1.588910104818071,80.10124667528649
16.162871409461378,937,105.63710707798616,6.622028970169888,6.277489494923855,1,1.0548847466236126,151.4461051066531
89.85541885270793,2806,10.506168792851325,25.905686363876487,48.173997373716375,4,0.5377524647821339,2521.3430530069845
60.642905965959,3829,184.97603019173255,20.631282706908284,5.402227968820355,5,3.819031519394,2322.0168694365702
0.9197051616629648,5576,229.51913804978767,25.299342870702304,23.92455350535946,2,1.0574634886110366,51.282759814326916
10.147154286603213,5036,70.00933238762236,25.904164101134693,29.27818643966509,1,0.884759828610176,511.01068987333775
66.35017691080559,3564,214.58541919978023,22.70231975630645,27.068721045371912,6,0.838691967735063,2364.720305101111
0.5061583846218687,2496,73.05455761547444,13.737107436241804,4.3016078516471605,2,3.1934813019974206,12.633713280161842
16.080805141749867,6982,227.6925404109788,18.70585589544731,2.851345700180969,5,6.560358266590341,1122.7618149969758
54.87337893665861,3442,188.490475899196,5.650596777472551,5.274171373051784,0,1.071371274542352,1888.7417029997894
69.18951976926932,3598,201.22669421035965,20.535717106772324,29.279384193630623,3,0.7013711855957829,2489.43892129831
65.19612595026005,1814,4.501638900113624,6.1983444164391415,27.217244381716053,1,0.22773591998413817,1182.6577247377174
22.42693094605598,5727,240.7025892685065,21.124538124794547,11.687039601837212,4,1.8075181600270778,1284.3903352806258
71.2179221347536,5100,181.6677480175808,7.6583466618650915,31.888707092279574,0,0.24015857399124982,3632.114028872433
23.724908749680008,2168,76.18777384653333,4.408987704356379,41.00337510278247,1,0.1075274312365022,514.3560216930625
32.539969815926774,1310,207.34866621471173,5.793250214145766,2.078947992329688,0,2.7866245085954704,426.27360458864075
74.64914051180241,5019,70.38029960373248,1.0577719213530377,24.90649717740212,4,0.04246971669075355,3746.6403622873636
64.96328990472146,4857,218.188459891532,21.843448917752376,34.465520605134515,1,0.6337768268244703,3155.2669906723213
84.9223410494178,2494,28.14509760298425,22.239630422692997,12.615596353484356,5,1.762867805585959,2117.96318577248
65.76128923003434,6695,175.92149436519892,15.933067147484524,15.388545264657456,5,1.0353848163083252,4402.718313950799
56.830860333547164,1736,135.17461916122758,5.679521230606127,30.68189514946919,4,0.1851098511949166,986.5837353903787
9.367476782809248,3480,24.133617548860204,3.423075787810003,44.89676467218685,2,0.07624326021173879,325.9881920417618
36.77158030594335,6650,60.47345706470975,1.5547400266813232,40.49622101514497,4,0.038392223998077506,2445.310090345233
26.520236768172545,3402,3.1010090693286974,5.806697131991401,29.156510954979176,2,0.19915609730538317,902.2184548532299
24.39896433790836,4758,117.19199136612646,26.83481051451125,36.51108588786246,1,0.7349770385343436,1160.9027231976797
97.30105547524455,3265,75.3163151900001,8.00456840934877,18.241123510389933,2,0.43881989867398036,3176.879461266735
39.30977246667604,2500,149.5893710744397,11.273868489299254,32.04827640493789,1,0.3517776742522272,982.7443116669009
89.20465551771133,6900,74.3094519271543,4.055019049958663,23.30907955637785,1,0.17396735320171713,6155.121230722081
63.11386259972629,3337,74.97977787674617,7.448477837696938,9.496806822878046,6,0.7843138427791885,2106.1095949528662
79.48113035416485,6343,185.79829968290085,16.057512552625948,35.08691369386286,3,0.4576496022157972,5041.488098364676
50.26370931051921,2225,12.035708994588362,18.62482780977393,27.823231867441105,1,0.6693984088228943,1118.3675321590524
57.69038846263591,2121,225.7237487979968,8.11521711082012,17.93107909767957,2,0.45257826447779326,1223.6131392925076
49.25176938188639,993,213.06596859779535,2.674232617528399,45.566959503931535,3,0.058687974531407804,489.07006996213187
19.52429877980445,4840,166.95117080660162,12.33995320469456,1.0467058913366634,3,11.789311130775321,944.9760609425354
72.24521152615053,3084,148.30539252684608,7.79189775686369,15.7886575624748,1,0.4935123352013476,2228.0423234664822
28.07723624408558,6159,223.07562453491303,7.367063773664256,2.844069888882328,4,2.5903235402685016,1729.276980273231
2.431596643145384,3733,46.33254488217861,28.836021278690204,38.32636581108136,4,0.752380767549112,90.77150268861719
64.54722959071678,6802,19.742290547707157,18.872714091846,35.10537270568963,5,0.5376018569142093,4390.502556760555
17.711067940704893,1950,59.87754247738452,17.14947485199078,16.567610936815854,3,1.0351205060448052,345.36582484374543
94.04585843529144,6185,198.6445696750476,13.057478002176335,33.78314511035365,1,0.38650864426669135,5816.736344222776
95.39285770025872,5614,8.66756668162083,13.439385669474184,19.79686130979749,6,0.6788644310984078,5355.3550312925245
91.48643902204483,5579,145.7017087708724,16.686245111304345,37.81268957112172,4,0.4412869028697987,5104.028433039881
37.01587002554444,6037,248.85937904782747,21.19646440404711,22.709183136835303,6,0.9333873148558209,2234.6480734421175
1.5456616528867428,5518,213.92402345938484,21.36223678927305,20.61398639158328,1,1.0362981398734765,85.28961000629047
92.83185625877252,4682,130.36142226089737,5.979123323458038,46.73649577441505,1,0.1279326380048919,4346.387510035729
42.81841483173143,1613,15.910227321660583,15.503269810222182,12.543954994535012,3,1.2359155131743484,690.661031235828
96.66548190436696,1001,207.84337859642747,12.946784755988958,6.022366999828272,6,2.14978306811509,967.6214738627132
96.36199770892529,6509,149.74462704430263,26.24528202181214,29.22715566297291,5,0.8979758901782456,6272.202430873947
85.300945546736,4623,28.733249264891707,19.31114871533292,48.466090614208944,3,0.3984465854818674,3943.4627126256055
29.444889206958567,5738,23.46432120583905,16.44261792606347,18.891960686359333,0,0.8703499508966093,1689.5477426952825
38.50977286019253,3785,227.4067048591481,4.346444623188604,3.101838181439076,6,1.4012475724715365,1457.5949027582872
85.11366715168569,1527,167.30006573451962,18.563498790378933,16.96526336547837,4,1.094206278810056,1299.6856974062405
31.692200515627768,1576,207.32169982918887,4.398913264726769,25.296582715977923,4,0.1738935705357048,499.46908012629365
16.94927466860925,5050,219.74472507056683,10.77899069140681,8.096150331610685,4,1.3313721853643252,855.938370764767
